2, 227550, 299621
2, 299998, 300000
2, 99953, 95590
2, 305550, 398932
2, 500000, 498906
2, 99026, 100000
2, 94504, 98664
2, 399989, 399728
2, 386369, 195042
2, 99875, 100000
2, 399992, 380262
2, 192661, 199954
2, 399992, 399998
2, 199983, 498696
2, 99949, 496418
2, 499999, 500000
2, 398964, 399374
2, 397063, 318924
2, 399962, 362389
2, 199999, 167139
2, 299445, 299993
2, 499984, 499913
2, 99916, 99202
2, 399994, 399677
2, 238217, 282413
2, 299971, 99591
2, 499415, 490019
2, 95677, 99544
2, 300000, 235315
2, 229682, 294473
2, 195717, 194772
2, 93701, 94769
2, 499925, 494687
2, 103830, 99999
2, 274828, 299968
2, 371195, 300703
2, 498651, 499996
2, 385662, 399967
2, 123572, 188234
2, 200000, 500000
2, 92243, 99818
2, 99954, 96283
2, 297986, 298895
2, 74542, 100000
2, 299833, 283419
2, 499493, 499442
2, 500000, 499065
2, 481276, 499754
2, 199999, 199994
2, 99998, 95855
2, 499999, 99957
2, 499430, 499344
2, 500000, 299996
2, 398680, 391253
2, 399999, 399985
2, 397449, 299999
2, 499974, 485288
2, 385803, 399995
2, 200000, 199676
2, 199978, 200000
2, 499937, 498120
2, 200000, 168961
2, 100000, 299998
2, 100000, 99670
2, 187588, 136030
2, 500000, 499996
2, 299960, 260224
2, 387943, 399955
2, 299993, 299265
2, 399460, 397479
2, 355863, 397954
2, 199718, 296526
2, 298796, 298628
2, 99963, 56599
2, 199960, 199995
2, 299847, 399214
2, 500000, 497895
2, 81942, 98905
2, 498861, 500000
2, 384374, 369616
2, 399988, 399901
2, 199936, 193223
2, 284442, 298033
2, 299900, 299813
2, 499949, 499997
2, 299755, 299948
2, 399956, 264322
2, 443391, 492595
2, 499493, 499996
2, 299997, 202013
2, 499844, 499096
2, 499931, 500000
2, 298699, 240270
2, 93420, 94584
2, 188010, 183076
2, 294926, 288234
2, 249449, 299998
2, 299996, 299949
2, 399985, 399949
2, 99999, 100000
2, 199811, 399993
2, 99999, 99926
2, 197188, 188156
2, 499999, 157274
2, 496027, 496315
2, 396405, 396552
2, 254565, 207970
2, 99991, 94511
2, 88710, 199999
2, 399713, 376156
2, 399998, 99930
2, 499920, 499998
2, 276075, 296011
2, 399993, 400000
2, 343426, 399338
2, 199636, 399999
2, 289050, 279698
2, 494764, 499602
2, 99860, 399999
2, 499551, 497625
2, 493275, 499998
2, 199653, 158743
2, 298905, 299996
2, 65425, 99999
2, 199999, 199998
2, 299986, 293691
2, 478457, 499968
2, 99993, 99998
2, 99877, 99989
2, 99841, 99999
2, 300000, 299718
2, 380492, 99616
2, 299136, 299241
2, 462003, 500000
2, 499895, 499510
2, 97595, 71793
2, 187084, 196525
2, 299997, 299288
2, 499336, 499999
2, 499999, 485496
2, 69117, 96312
2, 499081, 499987
2, 462604, 414520
2, 199999, 198507
2, 399821, 199173
2, 196817, 299999
2, 146263, 199993
2, 199997, 196874
2, 446457, 499999
2, 99505, 199999
2, 100000, 99485
2, 17137, 99945
2, 499986, 499929
2, 399001, 399176
2, 499994, 499784
2, 199821, 199997
2, 199979, 199336
2, 499357, 499872
2, 298305, 299875
2, 299761, 299992
2, 398678, 399985
2, 299605, 299750
2, 99917, 105117
2, 199975, 186986
2, 200000, 199987
2, 464537, 492554
2, 407259, 494090
2, 396354, 375494
2, 296650, 300000
2, 381189, 377089
2, 298582, 299999
2, 199995, 200000
2, 497715, 499996
2, 499998, 426197
2, 99995, 66115
2, 195141, 186710
2, 200000, 199910
2, 99701, 99984
2, 199995, 300000
2, 399997, 364292
2, 199915, 198646
2, 99682, 91691
2, 264264, 300000
2, 477302, 499994
2, 399992, 399999
2, 98159, 97973
2, 499924, 490677
2, 199223, 199611
2, 185418, 98249
2, 97767, 93925
2, 86043, 199986
2, 299663, 299805
2, 499999, 500000
2, 298774, 277376
2, 499649, 499990
2, 290837, 275602
2, 131842, 191216
2, 299855, 257396
2, 498731, 489894
2, 199982, 198311
2, 177061, 299876
2, 298175, 299997
2, 499980, 499996
2, 299997, 293788
2, 99983, 100000
2, 299999, 182326
2, 195832, 219065
2, 297415, 299917
2, 497293, 499946
2, 112473, 499940
2, 499404, 499164
2, 299997, 269474
2, 399566, 399987
2, 183804, 199665
2, 399895, 399981
2, 499999, 497112
2, 299950, 299384
2, 398020, 399991
2, 299500, 299978
2, 190075, 198508
2, 288443, 298698
2, 396998, 399527
2, 462694, 499999
2, 499980, 499976
2, 99914, 17246
2, 494422, 500000
2, 199994, 199969
2, 433816, 402311
2, 299983, 299394
2, 499018, 99994
2, 398876, 199857
2, 99967, 73829
2, 299997, 269302
2, 499990, 498355
2, 399993, 390191
2, 99990, 99989
2, 399985, 395475
2, 493283, 87417
2, 199847, 198362
2, 471817, 475226
2, 299979, 299950
2, 199964, 162892
2, 299999, 296793
2, 297864, 259217
2, 200000, 199665
2, 199784, 146970
2, 99924, 86848
2, 252898, 300000
2, 99419, 99920
2, 499678, 499989
2, 387688, 400000
2, 485788, 499983
2, 398475, 399427
2, 400000, 259084
2, 444606, 499989
2, 500000, 498909
2, 198126, 199889
2, 479407, 489375
2, 188676, 171418
2, 35849, 99991
2, 249415, 91701
2, 99987, 99989
2, 456993, 492732
2, 190243, 199587
2, 499933, 499648
2, 499989, 498702
2, 199992, 92316
2, 399872, 392917
2, 399975, 399876
2, 291901, 299983
2, 299996, 270924
2, 499999, 475423
2, 299996, 263104
2, 189172, 199644
2, 199419, 199999
2, 99990, 97076
2, 199629, 197171
2, 499975, 493984
2, 398631, 335137
2, 399985, 399983
2, 299511, 299990
2, 199997, 164741
2, 285563, 288877
2, 394449, 400000
2, 198363, 299993
2, 98514, 98044
2, 99997, 100000
2, 299983, 299997
2, 99990, 99998
2, 100000, 99982
2, 389508, 400000
2, 499440, 485748
2, 495078, 499977
2, 99977, 445052
2, 381307, 300000
2, 192824, 199978
2, 299998, 99769
2, 99827, 86932
2, 354986, 399999
2, 197592, 199999
2, 90177, 7202
2, 299983, 199657
2, 299993, 299999
2, 427070, 498937
2, 197797, 200000
2, 291804, 299876
2, 299975, 299823
2, 498177, 488720
2, 199898, 196575
2, 499988, 499997
2, 499024, 497970
2, 196482, 99999
2, 499530, 495018
2, 394957, 400000
2, 199957, 200000
2, 299998, 284471
2, 495639, 412885
2, 267245, 298189
2, 499158, 493590
2, 99997, 55419
2, 99845, 99948
2, 99834, 99930
2, 199831, 399991
2, 499965, 499441
2, 400000, 399201
2, 194317, 174386
2, 96367, 98268
2, 398133, 212017
2, 199996, 163242
2, 437131, 487569
2, 199922, 181126
2, 424636, 413037
2, 99542, 291578
2, 299999, 499999
2, 500000, 500000
2, 499971, 399986
2, 149994, 199993
2, 100000, 83906
2, 94954, 99975
2, 100000, 99999
2, 499944, 500000
2, 399813, 399992
2, 499998, 499779
2, 94686, 85555
2, 354565, 399848
2, 290605, 198564
2, 346989, 398478
2, 299993, 300000
2, 300000, 294376
2, 499999, 499986
2, 386785, 399963
2, 399898, 398533
2, 499997, 493381
2, 141792, 199995
2, 199684, 199987
2, 89645, 499995
2, 299997, 299225
2, 152763, 195402
2, 399800, 400000
2, 199968, 161687
2, 399949, 393680
2, 399991, 399797
2, 84596, 99997
2, 499466, 499880
2, 399899, 396932
2, 456204, 499977
2, 49815, 96492
2, 199995, 199925
2, 199824, 399988
2, 98038, 99983
2, 100000, 74020
2, 299998, 299998
2, 400000, 399326
2, 399754, 399962
2, 423972, 499894
2, 62423, 99998
2, 475620, 494085
2, 299955, 300000
2, 99299, 99997
2, 400000, 399998
2, 199541, 182230
2, 399970, 393347
2, 399557, 399674
2, 497563, 500000
2, 299909, 299987
2, 95983, 99972
2, 91675, 99999
2, 399349, 272053
2, 499817, 498303
2, 498794, 497270
2, 299903, 299834
2, 399983, 399959
2, 399996, 391706
2, 399904, 399964
2, 499995, 402715
2, 199999, 299990
2, 100000, 8529
2, 99915, 99777
2, 97428, 99990
2, 300000, 299962
2, 286161, 299996
2, 198646, 199999
2, 380076, 400000
2, 99993, 99789
2, 398126, 398984
2, 399932, 399155
2, 199209, 174062
2, 344077, 199994
2, 300000, 295629
2, 399997, 399549
2, 199954, 199961
2, 398764, 300000
2, 176890, 153671
2, 75893, 96136
2, 399988, 399085
2, 399627, 399852
2, 399995, 313720
2, 193264, 199915
2, 277958, 295916
2, 399631, 399425
2, 398156, 199866
2, 99992, 84553
2, 291068, 299996
2, 192035, 167495
2, 199974, 299933
2, 299941, 300000
2, 182194, 199991
2, 496567, 499975
2, 399978, 399996
2, 99940, 99625
2, 299995, 280760
2, 378312, 398626
2, 99983, 99995
2, 299475, 490434
2, 170183, 199980
2, 99739, 499985
2, 484492, 498045
2, 457744, 499996
2, 496836, 499634
2, 45136, 99920
2, 499997, 499999
2, 293992, 296536
2, 499998, 499971
2, 99999, 99224
2, 493020, 471224
2, 299996, 299906
2, 146654, 199897
2, 196907, 130203
2, 206817, 299997
2, 150649, 199831
2, 292848, 299988
2, 236333, 299957
2, 499510, 483509
2, 167988, 199375
2, 99828, 100000
2, 200000, 166294
2, 499697, 499377
2, 164723, 398524
2, 99984, 99874
2, 99958, 99999
2, 199987, 200000
2, 122857, 199992
2, 499997, 496163
2, 499880, 499928
2, 399828, 399580
2, 300000, 299756
2, 198890, 199818
2, 99996, 99710
2, 500000, 499881
2, 497143, 492764
2, 500000, 499991
2, 299678, 299869
2, 288183, 299999
2, 296796, 290156
2, 99998, 99957
2, 455645, 496607
2, 176655, 193491
2, 399999, 399988
2, 397616, 399991
2, 499989, 500000
2, 399802, 400000
2, 99998, 99981
2, 299241, 298827
2, 295739, 204693
2, 394701, 384073
2, 395435, 400000
2, 399084, 398112
2, 99959, 80372
2, 500000, 490539
2, 380881, 399995
2, 397283, 388961
2, 194046, 200000
2, 99298, 99979
2, 92077, 97577
2, 96113, 72328
2, 199944, 194068
2, 300000, 299909
2, 392275, 399981
2, 466492, 484504
2, 199305, 199770
2, 99835, 97107
2, 399972, 400000
2, 292943, 220160
2, 247791, 254625
2, 139922, 199937
2, 196868, 199997
2, 296329, 290648
2, 350864, 399999
2, 199973, 198517
2, 27915, 199997
2, 499966, 499038
2, 498021, 479544
2, 199996, 294724
2, 199937, 169548
2, 399998, 399076
2, 399882, 399994
2, 399984, 399841
2, 65656, 99920
2, 399980, 399999
2, 199986, 188071
2, 199750, 153497
2, 499976, 421950
2, 197471, 199999
2, 497405, 473369
2, 199985, 176558
2, 100000, 294865
2, 99998, 99996
2, 99962, 99989
2, 499986, 469179
2, 293257, 297365
2, 197720, 161138
2, 499961, 499991
2, 499936, 499995
2, 499353, 451297
2, 399310, 195909
2, 299972, 296319
2, 98508, 100000
2, 394021, 398387
2, 65190, 100000
2, 99109, 399828
2, 499891, 499418
2, 354991, 303872
2, 199994, 199963
2, 200000, 197906
2, 399998, 399986
2, 199997, 173873
2, 299121, 297431
2, 199479, 199997
2, 299986, 298200
2, 87571, 99639
2, 499991, 434445
2, 395025, 390833
2, 499971, 399998
2, 395517, 400000
2, 160566, 199859
2, 299999, 299997
2, 199948, 199824
2, 497549, 499939
2, 499943, 399999
2, 99994, 99991
2, 378181, 386563
2, 499926, 500000
2, 99252, 199928
2, 99233, 77305
2, 199998, 199345
2, 199590, 199998
2, 165235, 199949
2, 194768, 199967
2, 197339, 199987
2, 299968, 300000
2, 499998, 499993
2, 399998, 400000
2, 299964, 299875
2, 167563, 150072
2, 98312, 99934
2, 299955, 399987
2, 399548, 399979
2, 299955, 276065
2, 399989, 303530
2, 199010, 192433
2, 99439, 99992
2, 299984, 299999
2, 399954, 399997
2, 499983, 499996
2, 299240, 293167
2, 499998, 499904
2, 394747, 399854
2, 199991, 199371
2, 399559, 398584
2, 97023, 99999
2, 69514, 91479
2, 399997, 399983
2, 299857, 295872
2, 298371, 292919
2, 398475, 400000
2, 100000, 100000
2, 499679, 499988
2, 192965, 199718
2, 388125, 299003
2, 499875, 499944
2, 299978, 99606
2, 99689, 99921
2, 79250, 99734
2, 98271, 88895
2, 397615, 345851
2, 284596, 254730
2, 88177, 95557
2, 99965, 99960
2, 399934, 399997
2, 199481, 162741
2, 400000, 399996
2, 99976, 99982
2, 299901, 296479
2, 298448, 299997
2, 199655, 174982
2, 99998, 99998
2, 199435, 199978
2, 199993, 182358
2, 466996, 470791
2, 474278, 499922
2, 292448, 298214
2, 399999, 399941
2, 299997, 289866
2, 450318, 299249
2, 199977, 196735
2, 199992, 199998
2, 68500, 98592
2, 399998, 399956
2, 198495, 199946
2, 399828, 399923
2, 99068, 75657
2, 257079, 258017
2, 294484, 299969
2, 499997, 499447
2, 299990, 198709
2, 399959, 399995
2, 399993, 399897
2, 180046, 200000
2, 299994, 299976
2, 362864, 326415
2, 199997, 195904
2, 499998, 480116
2, 399990, 399975
2, 195779, 199727
2, 99997, 99978
2, 422719, 499661
2, 499998, 499636
2, 99960, 11819
2, 199906, 199992
2, 199670, 277805
2, 199998, 95650
2, 199891, 62181
2, 300000, 299893
2, 199999, 200000
2, 399915, 399997
2, 370529, 399939
2, 400000, 399951
2, 295006, 299985
2, 99999, 89744
2, 499933, 496837
2, 99845, 98218
2, 299159, 299996
2, 499840, 499992
2, 399996, 353195
2, 500000, 499999
2, 200000, 199871
2, 191645, 108864
2, 398748, 399995
2, 399757, 388119
2, 499915, 448204
2, 399914, 159017
2, 199993, 166403
2, 499858, 499980
2, 499844, 488939
2, 199994, 181943
2, 99869, 99984
2, 392716, 194702
2, 199995, 199997
2, 88046, 99463
2, 299999, 297465
2, 180236, 147658
2, 398963, 399940
2, 382274, 300000
2, 499999, 494273
2, 74080, 99935
2, 99908, 99495
2, 199992, 199996
2, 199992, 199961
2, 199998, 196917
2, 485120, 489263
2, 299990, 202394
2, 99984, 94812
2, 499850, 499960
2, 400000, 399740
2, 399998, 399988
2, 194417, 198208
2, 399895, 399995
2, 300000, 299652
2, 206577, 299771
2, 299986, 253804
2, 399574, 399602
2, 299909, 299995
2, 496661, 499998
2, 490963, 200000
2, 498192, 499588
2, 300000, 199753
2, 466237, 499819
2, 396920, 358714
2, 97955, 399987
2, 199990, 199046
2, 299999, 299896
2, 296687, 299997
2, 91152, 97542
2, 299993, 300000
2, 287406, 295067
2, 9203, 99948
2, 299995, 299910
2, 99989, 94293
2, 499988, 499943
2, 499999, 500000
2, 293113, 300000
2, 99957, 99996
2, 499799, 499952
2, 299440, 299983
2, 299972, 299999
2, 162944, 180349
2, 99631, 100000
2, 500000, 500000
2, 99941, 96676
2, 299981, 299993
2, 100000, 99806
2, 99253, 100000
2, 499823, 499930
2, 99884, 91725
2, 293797, 299998
2, 495996, 450799
2, 399026, 399951
2, 99660, 97275
2, 98356, 100000
2, 199390, 199312
2, 399990, 399894
2, 299990, 299963
2, 22394, 99802
2, 288983, 296474
2, 223434, 299902
2, 499946, 499072
2, 391561, 386381
2, 499905, 499915
2, 94739, 95585
2, 99566, 63883
2, 385324, 399906
2, 85124, 99999
2, 399941, 387642
2, 399671, 399999
2, 199767, 197857
2, 199916, 197836
2, 399140, 353677
2, 99943, 75685
2, 499796, 481517
2, 299992, 199997
2, 154806, 199863
2, 499985, 499984
2, 499937, 198710
2, 399243, 400000
2, 399997, 399705
2, 86970, 99866
2, 399990, 93950
2, 488764, 454250
2, 399992, 379004
2, 499992, 498802
2, 95333, 99931
2, 99999, 98096
2, 299313, 299999
2, 198293, 99989
2, 196454, 178802
2, 299424, 299737
2, 497705, 493690
2, 499065, 499881
2, 499998, 438674
2, 266225, 299998
2, 245124, 287439
2, 499999, 499979
2, 498371, 421848
2, 306561, 399999
2, 399979, 395231
2, 400000, 367183
2, 99976, 99995
2, 299590, 299992
2, 99971, 100000
2, 99997, 93417
2, 399980, 399866
2, 396574, 399427
2, 499828, 489459
2, 400000, 399992
2, 99665, 75424
2, 199998, 195625
2, 150779, 199995
2, 473562, 499999
2, 399637, 399981
2, 96465, 84722
2, 299996, 399996
2, 169910, 199947
2, 399999, 399796
2, 299869, 299990
2, 399999, 399961
2, 199921, 418431
2, 299946, 99869
2, 391865, 379682
2, 399965, 379836
2, 500000, 286545
2, 99403, 99699
2, 299924, 290893
2, 99904, 99975
2, 293821, 299239
2, 99923, 97999
2, 99040, 99816
2, 199855, 199894
2, 399965, 400000
2, 350387, 398442
2, 399946, 398734
2, 496482, 495954
2, 99841, 96007
2, 399835, 399245
2, 300000, 295747
2, 199937, 497868
2, 499857, 494830
2, 499662, 499982
2, 500000, 496227
2, 499997, 469308
2, 500000, 499989
2, 99979, 299928
2, 399998, 399994
2, 299358, 99861
2, 399999, 399984
2, 246458, 300000
2, 499999, 499839
2, 399994, 299984
2, 99999, 99948
2, 499645, 497271
2, 199999, 193855
2, 499993, 499972
2, 397603, 399890
2, 396056, 399780
2, 499865, 499999
2, 296535, 259089
2, 199553, 199992
2, 499855, 443777
2, 99977, 99995
2, 100000, 99833
2, 498874, 499978
2, 15788, 100000
2, 199992, 199970
2, 291272, 299869
2, 199983, 199966
2, 399979, 399998
2, 99995, 99834
2, 195728, 199962
2, 400000, 400000
2, 293681, 300000
2, 399956, 398154
2, 435986, 500000
2, 363033, 399923
2, 99988, 100000
2, 473638, 492093
2, 399541, 397826
2, 199992, 199959
2, 199841, 199307
2, 12426, 54035
2, 122156, 200000
2, 300000, 279925
2, 368566, 399090
2, 100000, 99995
2, 500000, 499999
2, 299957, 297701
2, 377514, 399944
2, 299975, 299530
2, 256189, 299976
2, 89138, 81154
2, 199784, 100000
2, 499797, 499999
2, 100006, 199987
2, 99999, 99665
2, 499964, 498127
2, 399919, 341641
2, 100000, 99680
2, 99840, 4611
2, 98930, 30808
2, 298293, 199979
2, 282602, 299883
2, 499337, 499906
2, 199443, 199999
2, 499932, 493855
2, 85691, 100000
2, 498597, 499866
2, 195277, 199924
2, 99994, 80736
2, 223385, 298310
2, 384428, 397630
2, 199899, 199959
2, 398988, 399997
2, 94511, 98721
2, 296370, 273683
2, 200000, 199171
2, 399914, 399341
2, 295834, 299841
2, 500000, 499996
2, 99572, 99999
2, 199997, 167065
2, 99940, 100000
2, 199917, 195672
2, 499997, 494857
2, 99907, 99968
2, 200000, 113401
2, 499998, 497391
2, 182631, 165554
2, 199889, 196422
2, 399998, 399998
2, 477524, 499985
2, 199961, 192857
2, 398757, 366906
2, 100000, 393104
2, 485311, 499938
2, 185211, 199538
2, 446542, 499997
2, 99969, 100000
2, 179467, 199999
2, 99935, 95195
2, 393256, 95634
2, 199999, 174754
2, 498317, 486043
2, 475372, 499996
2, 299988, 269814
2, 80172, 359664
2, 99826, 99984
2, 344067, 399898
2, 399998, 299996
2, 469211, 493197
2, 100000, 99999
2, 299995, 274004
2, 399993, 399554
2, 299985, 299861
2, 181709, 199999
2, 393000, 399590
2, 399787, 397249
2, 429148, 499892
2, 99964, 499677
2, 60817, 99991
2, 499998, 486833
2, 499797, 499987
2, 399311, 399938
2, 499990, 499999
2, 299996, 299792
2, 99984, 99979
2, 200000, 199960
2, 294612, 299999
2, 299891, 499961
2, 496686, 499999
2, 321411, 399990
2, 288063, 299962
2, 266174, 299999
2, 499991, 499867
2, 193155, 199989
2, 492125, 499961
2, 99998, 98373
2, 399991, 399862
2, 300000, 296592
2, 92825, 99999
2, 98583, 99735
2, 197710, 199682
2, 300000, 298357
2, 74346, 99995
2, 269994, 265363
2, 399970, 399437
2, 399852, 298117
2, 66264, 99984
2, 299986, 299999
2, 499898, 437028
2, 280705, 289523
2, 99993, 200000
2, 275417, 274764
2, 156164, 199649
2, 300000, 299602
2, 99732, 99999
2, 299941, 299995
2, 295176, 300000
2, 89185, 71591
2, 499935, 499998
2, 500000, 499492
2, 399329, 397963
2, 99988, 99885
2, 399990, 399891
2, 94754, 99883
2, 199971, 139579
2, 387026, 397341
2, 197881, 198844
2, 399772, 307884
2, 399999, 399932
2, 198951, 200000
2, 299887, 296183
2, 39851, 96800
2, 299981, 299997
2, 99998, 99945
2, 475669, 498710
2, 231139, 276483
2, 199853, 200000
2, 299753, 274498
2, 99999, 199992
2, 195341, 133157
2, 398966, 399936
2, 499947, 482820
2, 299974, 298330
2, 498816, 499983
2, 399859, 399999
2, 300000, 299955
2, 199897, 199119
2, 499794, 499536
2, 199364, 188669
2, 499659, 499996
2, 499926, 498108
2, 425108, 499997
2, 399451, 325309
2, 300000, 299992
2, 199996, 100000
2, 499935, 499868
2, 96768, 99909
2, 299998, 299159
2, 299974, 300000
2, 385036, 400000
2, 399420, 399862
2, 271589, 291896
2, 499983, 499672
2, 484687, 500000
2, 296252, 500000
2, 299943, 298266
2, 299954, 286032
2, 395643, 399995
2, 199920, 162141
2, 299944, 299788
2, 299847, 260705
2, 99927, 99016
2, 368979, 366388
2, 399952, 384042
2, 499962, 500000
2, 399996, 398306
2, 392569, 396918
2, 199954, 199971
2, 299999, 256790
2, 100000, 88595
2, 499705, 499808
2, 199982, 199951
2, 298284, 299994
2, 299915, 299998
2, 338378, 399261
2, 488291, 499137
2, 100000, 74431
2, 300000, 299894
2, 197032, 199997
2, 76712, 99679
2, 199948, 384976
2, 200000, 297951
2, 399944, 394528
2, 199962, 199848
2, 392253, 298698
2, 137496, 200000
2, 499958, 299947
2, 99187, 100000
2, 300000, 299946
2, 99997, 81523
2, 399883, 387673
2, 492474, 486841
2, 499924, 500000
2, 399860, 397816
2, 199810, 130678
2, 499992, 499981
2, 198324, 125941
2, 299981, 299993
2, 400000, 399952
2, 299987, 299998
2, 109353, 191924
2, 299998, 299897
2, 299632, 299704
2, 299995, 300000
2, 66334, 98192
2, 178846, 199953
2, 299938, 299830
2, 99791, 99947
2, 282031, 299912
2, 199996, 196764
2, 199982, 193678
2, 99995, 99672
2, 100000, 99895
2, 99507, 99974
2, 99769, 93180
2, 99961, 100000
2, 499998, 500000
2, 200000, 199841
2, 397996, 353895
2, 498347, 489739
2, 358660, 396999
2, 100000, 99534
